wave,flux
4785.0475,0.0000000
4785.7658,0.0000000
4786.4841,0.0000000
4787.2026,0.0000000
4787.9212,0.0000000
4788.6399,0.0000000
4789.3587,0.0000000
4790.0776,0.0000000
4790.7966,0.0000000
4791.5157,0.0000000
4792.2349,0.0000000
4792.9542,0.0000000
4793.6737,0.0000000
4794.3932,0.0000000
4795.1129,0.0000000
4795.8327,0.0000000
4796.5525,0.0000000
4797.2725,0.0000000
4797.9926,0.0000000
4798.7128,0.0000000
4799.4331,0.0000000
4800.1535,0.0000000
4800.8740,0.0000000
4801.5947,0.0000000
4802.3154,0.0000000
4803.0363,0.0000000
4803.7572,0.0000000
4804.4783,0.0000000
4805.1994,0.0000000
4805.9207,0.0000000
4806.6421,0.0000000
4807.3636,0.0000000
4808.0852,0.0000000
4808.8069,0.0000000
4809.5287,0.0000000
4810.2507,0.0000000
4810.9727,0.0000000
4811.6948,0.0000000
4812.4171,0.0000000
4813.1395,0.0000000
4813.8619,0.0000000
4814.5845,0.0000000
4815.3072,0.0000000
4816.0300,0.0000000
4816.7529,0.0000000
4817.4759,0.0000000
4818.1990,0.0000000
4818.9223,0.0000000
4819.6456,0.0000000
4820.3691,0.0000000
4821.0926,0.0000000
4821.8163,0.0000000
4822.5400,0.0000000
4823.2639,0.0000000
4823.9879,0.0000000
4824.7120,0.0000000
4825.4362,0.0000000
4826.1605,0.0000000
4826.8850,0.0000000
4827.6095,0.0000000
4828.3341,0.0000000
4829.0589,0.0000000
4829.7838,0.0000000
4830.5087,0.0000000
4831.2338,0.0000000
4831.9590,0.0000000
4832.6843,0.0000000
4833.4097,0.0000000
4834.1352,0.0000000
4834.8608,0.0000000
4835.5866,0.0000000
4836.3124,0.0000000
4837.0383,0.0000000
4837.7644,0.0000000
4838.4906,0.0000000
4839.2168,0.0000000
4839.9432,0.0000000
4840.6697,0.0000000
4841.3963,0.0000000
4842.1230,0.0000000
4842.8499,0.0000000
4843.5768,0.0000000
4844.3038,0.0000000
4845.0310,0.0000000
4845.7582,0.0000000
4846.4856,0.0000000
4847.2131,0.0000000
4847.9407,0.0000000
4848.6684,0.0000000
4849.3962,0.0000000
4850.1241,0.0000000
4850.8521,0.0000000
4851.5802,0.0000000
4852.3085,0.0000000
4853.0368,0.0000000
4853.7653,0.0000000
4854.4939,0.0000000
4855.2225,0.0000000
4855.9513,0.0000000
4856.6802,0.0000000
4857.4092,0.0000000
4858.1383,0.0000000
4858.8676,0.0000000
4859.5969,0.0000000
4860.3263,0.0000000
4861.0559,0.0000000
4861.7856,0.0000000
4862.5153,0.0000000
4863.2452,0.0000000
4863.9752,0.0000000
4864.7053,0.0000000
4865.4355,0.0000000
4866.1658,0.0000000
4866.8963,0.0000000
4867.6268,0.0000000
4868.3575,0.0000000
4869.0882,0.0000000
4869.8191,0.0000000
4870.5501,0.0000000
4871.2812,0.0000000
4872.0124,0.0000000
4872.7437,0.0000000
4873.4751,0.0000000
4874.2066,0.0000000
4874.9382,0.0000000
4875.6700,0.0000000
4876.4018,0.0000000
4877.1338,0.0000000
4877.8659,0.0000000
4878.5981,0.0000000
4879.3304,0.0000000
4880.0628,0.0000000
4880.7953,0.0000000
4881.5279,0.0000000
4882.2607,0.0000000
4882.9935,0.0000000
4883.7265,0.0000000
4884.4595,0.0000000
4885.1927,0.0000000
4885.9260,0.0000000
4886.6594,0.0000000
4887.3929,0.0000000
4888.1265,0.0000000
4888.8602,0.0000000
4889.5941,0.0000000
4890.3280,0.0000000
4891.0621,0.0000000
4891.7962,0.0000000
4892.5305,0.0000000
4893.2649,0.0000000
4893.9994,0.0000000
4894.7340,0.0000000
4895.4687,0.0000000
4896.2036,0.0000000
4896.9385,0.0000000
4897.6735,0.0000000
4898.4087,0.0000000
4899.1440,0.0000000
4899.8794,0.0000000
4900.6148,0.0000000
4901.3504,0.0000000
4902.0862,0.0000000
4902.8220,0.0000000
4903.5579,0.0000000
4904.2940,0.0000000
4905.0301,0.0000000
4905.7664,0.0000000
4906.5027,0.0000000
4907.2392,0.0000000
4907.9758,0.0000000
4908.7125,0.0000000
4909.4494,0.0000000
4910.1863,0.0000000
4910.9233,0.0000000
4911.6605,0.0000000
4912.3977,0.0000000
4913.1351,0.0000000
4913.8726,0.0000000
4914.6102,0.0000000
4915.3479,0.0000000
4916.0857,0.0000000
4916.8236,0.0000000
4917.5616,0.0000000
4918.2998,0.0000000
4919.0380,0.0000000
4919.7764,0.0000000
4920.5149,0.0000000
4921.2535,0.0000000
4921.9922,0.0000000
4922.7310,0.0000000
4923.4699,0.0000000
4924.2089,0.0000000
4924.9481,0.0000000
4925.6873,0.0000000
4926.4267,0.0000000
4927.1662,0.0000000
4927.9058,0.0000000
4928.6455,0.0000000
4929.3853,0.0000000
4930.1252,0.0000000
4930.8652,0.0000000
4931.6054,0.0000000
4932.3456,0.0000000
4933.0860,0.0000000
4933.8264,0.0000000
4934.5670,0.0000000
4935.3077,0.0000000
4936.0485,0.0000000
4936.7895,0.0000000
4937.5305,0.0000000
4938.2716,0.0000000
4939.0129,0.0000000
4939.7542,0.0000000
4940.4957,0.0000000
4941.2373,0.0000000
4941.9790,0.0000000
4942.7208,0.0000000
4943.4627,0.0000000
4944.2048,0.0000000
4944.9469,0.0000000
4945.6892,0.0000000
4946.4315,0.0000000
4947.1740,0.0000000
4947.9166,0.0000000
4948.6593,0.0000000
4949.4021,0.0000000
4950.1450,0.0000000
4950.8881,0.0000000
4951.6312,0.0000000
4952.3745,0.0000000
4953.1179,0.0000000
4953.8613,0.0000000
4954.6049,0.0000000
4955.3486,0.0000000
4956.0925,0.0000000
4956.8364,0.0000000
4957.5804,0.0000000
4958.3246,0.0000000
4959.0688,0.0000000
4959.8132,0.0000000
4960.5577,0.0000000
4961.3023,0.0000000
4962.0470,0.0000000
4962.7918,0.0000000
4963.5368,0.0000000
4964.2818,0.0000000
4965.0270,0.0000000
4965.7722,0.0000000
4966.5176,0.0000000
4967.2631,0.0000000
4968.0087,0.0000000
4968.7544,0.0000000
4969.5003,0.0000000
4970.2462,0.0000000
4970.9923,0.0000000
4971.7384,0.0000000
4972.4847,0.0000000
4973.2311,0.0000000
4973.9776,0.0000000
4974.7242,0.0000000
4975.4709,0.0000000
4976.2178,0.0000000
4976.9647,0.0000000
4977.7118,0.0000000
4978.4590,0.0000000
4979.2062,0.0000000
4979.9536,0.0000000
4980.7012,0.0000000
4981.4488,0.0000000
4982.1965,0.0000000
4982.9444,0.0000000
4983.6923,0.0000000
4984.4404,0.0000000
4985.1886,0.0000000
4985.9369,0.0000000
4986.6853,0.0000000
4987.4338,0.0000000
4988.1824,0.0000000
4988.9312,0.0000000
4989.6800,0.0000000
4990.4290,0.0000000
4991.1781,0.0000000
4991.9273,0.0000000
4992.6766,0.0000000
4993.4260,0.0000000
4994.1755,0.0000000
4994.9252,0.0000000
4995.6749,0.0000000
4996.4248,0.0000000
4997.1748,0.0000000
4997.9249,0.0000000
4998.6751,0.0000000
4999.4254,0.0000000
5000.1758,0.0000000
5000.9264,0.0000000
5001.6771,0.0000000
5002.4278,0.0000000
5003.1787,0.0000000
5003.9297,0.0000000
5004.6808,0.0000000
5005.4320,0.0000000
5006.1834,0.0000000
5006.9348,0.0000000
5007.6864,0.0000000
5008.4380,0.0000000
5009.1898,0.0000000
5009.9417,0.0000000
5010.6937,0.0000000
5011.4459,0.0000000
5012.1981,0.0000000
5012.9505,0.0000000
5013.7029,0.0000000
5014.4555,0.0000000
5015.2082,0.0000000
5015.9610,0.0000000
5016.7139,0.0000000
5017.4669,0.0000000
5018.2201,0.0000000
5018.9733,0.0000000
5019.7267,0.0000000
5020.4802,0.0000000
5021.2338,0.0000000
5021.9875,0.0000000
5022.7413,0.0000000
5023.4952,0.0000000
5024.2493,0.0000000
5025.0034,0.0000000
5025.7577,0.0000000
5026.5121,0.0000000
5027.2666,0.0000000
5028.0212,0.0000000
5028.7759,0.0000000
5029.5308,0.0000000
5030.2857,0.0000000
5031.0408,0.0000000
5031.7960,0.0000000
5032.5512,0.0000000
5033.3067,0.0000000
5034.0622,0.0000000
5034.8178,0.0000000
5035.5736,0.0000000
5036.3294,0.0000000
5037.0854,0.0000000
5037.8415,0.0000000
5038.5977,0.0000000
5039.3540,0.0000000
5040.1104,0.0000000
5040.8669,0.0000000
5041.6236,0.0000000
5042.3804,0.0000000
5043.1372,0.0000000
5043.8942,0.0000000
5044.6514,0.0000000
5045.4086,0.0000000
5046.1659,0.0000000
5046.9234,0.0000000
5047.6809,0.0000000
5048.4386,0.0000000
5049.1964,0.0000000
5049.9543,0.0000000
5050.7123,0.0000000
5051.4704,0.0000000
5052.2287,0.0000000
5052.9870,0.0000000
5053.7455,0.0000000
5054.5041,0.0000000
5055.2628,0.0000000
5056.0216,0.0000000
5056.7805,0.0000000
5057.5396,0.0000000
5058.2987,0.0000000
5059.0580,0.0000000
5059.8174,0.0000000
5060.5769,0.0000000
5061.3365,0.0000000
5062.0962,0.0000000
5062.8561,0.0000000
5063.6160,0.0000000
5064.3761,0.0000000
5065.1363,0.0000000
5065.8966,0.0000000
5066.6570,0.0000000
5067.4175,0.0000000
5068.1781,0.0000000
5068.9389,0.0000000
5069.6998,0.0000000
5070.4608,0.0000000
5071.2218,0.0000000
5071.9831,0.0000000
5072.7444,0.0000000
5073.5058,0.0000000
5074.2674,0.0000000
5075.0290,0.0000000
5075.7908,0.0000000
5076.5527,0.0000000
5077.3147,0.0000000
5078.0768,0.0000000
5078.8391,0.0000000
5079.6014,0.0000000
5080.3639,0.0000000
5081.1265,0.0000000
5081.8892,0.0000000
5082.6520,0.0000000
5083.4149,0.0000000
5084.1780,0.0000000
5084.9411,0.0000000
5085.7044,0.0000000
5086.4678,0.0000000
5087.2313,0.0000000
5087.9949,0.0000000
5088.7586,0.0000000
5089.5225,0.0000000
5090.2864,0.0000000
5091.0505,0.0000000
5091.8147,0.0000000
5092.5790,0.0000000
5093.3434,0.0000000
5094.1079,0.0000000
5094.8726,0.0000000
5095.6373,0.0000000
5096.4022,0.0000000
5097.1672,0.0000000
5097.9323,0.0000000
5098.6975,0.0000000
5099.4628,0.0000000
5100.2283,0.0000000
5100.9939,0.0000000
5101.7595,0.0000000
5102.5253,0.0000000
5103.2912,0.0000000
5104.0573,0.0000000
5104.8234,0.0000000
5105.5897,0.0000000
5106.3560,0.0000000
5107.1225,0.0000000
5107.8891,0.0000000
5108.6558,0.0000000
5109.4226,0.0000000
5110.1896,0.0000000
5110.9566,0.0000000
5111.7238,0.0000000
5112.4911,0.0000000
5113.2585,0.0000000
5114.0260,0.0000000
5114.7937,0.0000000
5115.5614,0.0000000
5116.3293,0.0000000
5117.0973,0.0000000
5117.8654,0.0000000
5118.6336,0.0000000
5119.4019,0.0000000
5120.1703,0.0000000
5120.9389,0.0000000
5121.7076,0.0000000
5122.4764,0.0000000
5123.2453,0.0000000
5124.0143,0.0000000
5124.7834,0.0000000
5125.5527,0.0000000
5126.3220,0.0000000
5127.0915,0.0000000
5127.8611,0.0000000
5128.6308,0.0000000
5129.4006,0.0000000
5130.1706,0.0000000
5130.9406,0.0000000
5131.7108,0.0000000
5132.4811,0.0000000
5133.2515,0.0000000
5134.0220,0.0000000
5134.7927,0.0000000
5135.5634,0.0000000
5136.3343,0.0000000
5137.1053,0.0000000
5137.8764,0.0000000
5138.6476,0.0000000
5139.4189,0.0000000
5140.1904,0.0000000
5140.9619,0.0000000
5141.7336,0.0000000
5142.5054,0.0000000
5143.2773,0.0000000
5144.0493,0.0000000
5144.8215,0.0000000
5145.5937,0.0000000
5146.3661,0.0000000
5147.1386,0.0000000
5147.9112,0.0000000
5148.6839,0.0000000
5149.4568,0.0000000
5150.2297,0.0000000
5151.0028,0.0000000
5151.7760,0.0000000
5152.5493,0.0000000
5153.3227,0.0000000
5154.0962,0.0000000
5154.8699,0.0000000
5155.6436,0.0000000
5156.4175,0.0000000
5157.1915,0.0000000
5157.9656,0.0000000
5158.7399,0.0000000
5159.5142,0.0000000
5160.2887,0.0000000
5161.0633,0.0000000
5161.8380,0.0000000
5162.6128,0.0000000
5163.3877,0.0000000
5164.1627,0.0000000
5164.9379,0.0000000
5165.7132,0.0000000
5166.4886,0.0000000
5167.2641,0.0000000
5168.0397,0.0000000
5168.8154,0.0000000
5169.5913,0.0000000
5170.3673,0.0000000
5171.1434,0.0000000
5171.9196,0.0000000
5172.6959,0.0000000
5173.4723,0.0000000
5174.2489,0.0000000
5175.0256,0.0000000
5175.8024,0.0000000
5176.5793,0.0000000
5177.3563,0.0000000
5178.1334,0.0000000
5178.9107,0.0000000
5179.6881,0.0000000
5180.4656,0.0000000
5181.2432,0.0000000
5182.0209,0.0000000
5182.7987,0.0000000
5183.5767,0.0000000
5184.3548,0.0000000
5185.1330,0.0000000
5185.9113,0.0000000
5186.6897,0.0000000
5187.4682,0.0000000
5188.2469,0.0000000
5189.0257,0.0000000
5189.8046,0.0000000
5190.5836,0.0000000
5191.3627,0.0000000
5192.1419,0.0000000
5192.9213,0.0000000
5193.7008,0.0000000
5194.4804,0.0000000
5195.2601,0.0000000
5196.0399,0.0000000
5196.8199,0.0000000
5197.5999,0.0000000
5198.3801,0.0000000
5199.1604,0.0000000
5199.9408,0.0000000
5200.7213,0.0000000
5201.5020,0.0000000
5202.2828,0.0000000
5203.0636,0.0000000
5203.8446,0.0000000
5204.6258,0.0000000
5205.4070,0.0000000
5206.1883,0.0000000
5206.9698,0.0000000
5207.7514,0.0000000
5208.5331,0.0000000
5209.3149,0.0000000
5210.0969,0.0000000
5210.8789,0.0000000
5211.6611,0.0000000
5212.4434,0.0000000
5213.2258,0.0000000
5214.0083,0.0000000
5214.7910,0.0000000
5215.5737,0.0000000
5216.3566,0.0000000
5217.1396,0.0000000
5217.9227,0.0000000
5218.7059,0.0000000
5219.4893,0.0000000
5220.2727,0.0000000
5221.0563,0.0000000
5221.8400,0.0000000
5222.6239,0.0000000
5223.4078,0.0000000
5224.1918,0.0000000
5224.9760,0.0000000
5225.7603,0.0000000
5226.5447,0.0000000
5227.3292,0.0000000
5228.1139,0.0000000
5228.8986,0.0000000
5229.6835,0.0000000
5230.4685,0.0000000
5231.2536,0.0000000
5232.0389,0.0000000
5232.8242,0.0000000
5233.6097,0.0000000
5234.3953,0.0000000
5235.1810,0.0000000
5235.9668,0.0000000
5236.7527,0.0000000
5237.5388,0.0000000
5238.3249,0.0000000
5239.1112,0.0000000
5239.8977,0.0000000
5240.6842,0.0000000
5241.4708,0.0000000
5242.2576,0.0000000
5243.0445,0.0000000
5243.8315,0.0000000
5244.6186,0.0000000
5245.4058,0.0000000
5246.1932,0.0000000
5246.9807,0.0000000
5247.7683,0.0000000
5248.5560,0.0000000
5249.3438,0.0000000
5250.1317,0.0000000
5250.9198,0.0000000
5251.7080,0.0000000
5252.4963,0.0000000
5253.2847,0.0000000
5254.0732,0.0000000
5254.8619,0.0000000
5255.6507,0.0000000
5256.4396,0.0000000
5257.2286,0.0000000
5258.0177,0.0000000
5258.8070,0.0000000
5259.5963,0.0000000
5260.3858,0.0000000
5261.1754,0.0000000
5261.9651,0.0000000
5262.7550,0.0000000
5263.5449,0.0000000
5264.3350,0.0000000
5265.1252,0.0000000
5265.9155,0.0000000
5266.7060,0.0000000
5267.4965,0.0000000
5268.2872,0.0000000
5269.0780,0.0000000
5269.8689,0.0000000
5270.6599,0.0000000
5271.4511,0.0000000
5272.2423,0.0000000
5273.0337,0.0000000
5273.8252,0.0000000
5274.6168,0.0000000
5275.4086,0.0000000
5276.2004,0.0000000
5276.9924,0.0000000
5277.7845,0.0000000
5278.5767,0.0000000
5279.3691,0.0000000
5280.1615,0.0000000
5280.9541,0.0000000
5281.7468,0.0000000
5282.5396,0.0000000
5283.3325,0.0000000
5284.1256,0.0000000
5284.9187,0.0000000
5285.7120,0.0000000
5286.5054,0.0000000
5287.2990,0.0000000
5288.0926,0.0000000
5288.8864,0.0000000
5289.6802,0.0000000
5290.4742,0.0000000
5291.2684,0.0000000
5292.0626,0.0000000
5292.8570,0.0000000
5293.6514,0.0000000
5294.4460,0.0000000
5295.2408,0.0000000
5296.0356,0.0000000
5296.8305,0.0000000
5297.6256,0.0000000
5298.4208,0.0000000
5299.2161,0.0000000
5300.0116,0.0000000
5300.8071,0.0000000
5301.6028,0.0000000
5302.3986,0.0000000
5303.1945,0.0000000
5303.9905,0.0000000
5304.7867,0.0000000
5305.5829,0.0000000
5306.3793,0.0000000
5307.1758,0.0000000
5307.9725,0.0000000
5308.7692,0.0000000
5309.5661,0.0000000
5310.3631,0.0000000
5311.1602,0.0000000
5311.9574,0.0000000
5312.7547,0.0000000
5313.5522,0.0000000
5314.3498,0.0000000
5315.1475,0.0000000
5315.9453,0.0000000
5316.7433,0.0000000
5317.5413,0.0000000
5318.3395,0.0000000
5319.1378,0.0000000
5319.9362,0.0000000
5320.7348,0.0000000
5321.5334,0.0000000
5322.3322,0.0000000
5323.1311,0.0000000
5323.9301,0.0000000
5324.7293,0.0000000
5325.5285,0.0000000
5326.3279,0.0000000
5327.1274,0.0000000
5327.9271,0.0000000
5328.7268,0.0000000
5329.5267,0.0000000
5330.3266,0.0000000
5331.1267,0.0000000
5331.9270,0.0000000
5332.7273,0.0000000
5333.5278,0.0000000
5334.3284,0.0000000
5335.1291,0.0000000
5335.9299,0.0000000
5336.7308,0.0000000
5337.5319,0.0000000
5338.3331,0.0000000
5339.1344,0.0000000
5339.9358,0.0000000
5340.7373,0.0000000
5341.5390,0.0000000
5342.3408,0.0000000
5343.1427,0.0000000
5343.9447,0.0000000
5344.7469,0.0000000
5345.5491,0.0000000
5346.3515,0.0000000
5347.1540,0.0000000
5347.9567,0.0000000
5348.7594,0.0000000
5349.5623,0.0000000
5350.3653,0.0000000
5351.1684,0.0000000
5351.9716,0.0000000
5352.7750,0.0000000
5353.5784,0.0000000
5354.3820,0.0000000
5355.1857,0.0000000
5355.9896,0.0000000
5356.7935,0.0000000
5357.5976,0.0000000
5358.4018,0.0000000
5359.2061,0.0000000
5360.0106,0.0000000
5360.8151,0.0000000
5361.6198,0.0000000
5362.4246,0.0000000
5363.2295,0.0000000
5364.0346,0.0000000
5364.8397,0.0000000
5365.6450,0.0000000
5366.4504,0.0000000
5367.2559,0.0000000
5368.0616,0.0000000
5368.8673,0.0000000
5369.6732,0.0000000
5370.4792,0.0000000
5371.2854,0.0000000
5372.0916,0.0000000
5372.8980,0.0000000
5373.7045,0.0000000
5374.5111,0.0000000
5375.3178,0.0000000
5376.1247,0.0000000
5376.9317,0.0000000
5377.7388,0.0000000
5378.5460,0.0000000
5379.3533,0.0000000
5380.1608,0.0000000
5380.9684,0.0000000
5381.7761,0.0000000
5382.5839,0.0000000
5383.3918,0.0000000
5384.1999,0.0000000
5385.0081,0.0000000
5385.8164,0.0000000
5386.6248,0.0000000
5387.4334,0.0000000
5388.2421,0.0000000
5389.0509,0.0000000
5389.8598,0.0000000
5390.6688,0.0000000
5391.4780,0.0000000
5392.2873,0.0000000
5393.0967,0.0000000
5393.9062,0.0000000
5394.7158,0.0000000
5395.5256,0.0000000
5396.3355,0.0000000
5397.1455,0.0000000
5397.9556,0.0000000
5398.7659,0.0000000
5399.5763,0.0000000
5400.3868,0.0000000
5401.1974,0.0000000
5402.0081,0.0000000
5402.8190,0.0000000
5403.6300,0.0000000
5404.4411,0.0000000
5405.2523,0.0000000
5406.0637,0.0000000
5406.8751,0.0000000
5407.6867,0.0000000
5408.4984,0.0000000
5409.3103,0.0000000
5410.1222,0.0000000
5410.9343,0.0000000
5411.7465,0.0000000
5412.5588,0.0000000
5413.3713,0.0000000
5414.1838,0.0000000
5414.9965,0.0000000
5415.8093,0.0000000
5416.6223,0.0000000
5417.4353,0.0000000
5418.2485,0.0000000
5419.0618,0.0000000
5419.8752,0.0000000
5420.6888,0.0000000
5421.5024,0.0000000
5422.3162,0.0000000
5423.1301,0.0000000
5423.9442,0.0000000
5424.7583,0.0000000
5425.5726,0.0000000
5426.3870,0.0000000
5427.2015,0.0000000
5428.0162,0.0000000
5428.8309,0.0000000
5429.6458,0.0000000
5430.4608,0.0000000
5431.2760,0.0000000
5432.0912,0.0000000
5432.9066,0.0000000
5433.7221,0.0000000
5434.5377,0.0000000
5435.3535,0.0000000
5436.1693,0.0000000
5436.9853,0.0000000
5437.8014,0.0000000
5438.6177,0.0000000
5439.4340,0.0000000
5440.2505,0.0000000
5441.0671,0.0000000
5441.8838,0.0000000
5442.7007,0.0000000
5443.5177,0.0000000
5444.3348,0.0000000
5445.1520,0.0000000
5445.9693,0.0000000
5446.7868,0.0000000
5447.6044,0.0000000
5448.4221,0.0000000
5449.2399,0.0000000
5450.0578,0.0000000
5450.8759,0.0000000
5451.6941,0.0000000
5452.5124,0.0000000
5453.3309,0.0000000
5454.1494,0.0000000
5454.9681,0.0000000
5455.7869,0.0000000
5456.6059,0.0000000
5457.4249,0.0000000
5458.2441,0.0000000
5459.0634,0.0000000
5459.8828,0.0000000
5460.7024,0.0000000
5461.5221,0.0000000
5462.3419,0.0000000
5463.1618,0.0000000
5463.9818,0.0000000
5464.8020,0.0000000
5465.6223,0.0000000
5466.4427,0.0000000
5467.2632,0.0000000
5468.0839,0.0000000
5468.9047,0.0000000
5469.7256,0.0000000
5470.5466,0.0000000
5471.3677,0.0000000
5472.1890,0.0000000
5473.0104,0.0000000
5473.8319,0.0000000
5474.6536,0.0000000
5475.4753,0.0000000
5476.2972,0.0000000
5477.1192,0.0000000
5477.9414,0.0000000
5478.7636,0.0000000
5479.5860,0.0000000
5480.4085,0.0000000
5481.2312,0.0000000
5482.0539,0.0000000
5482.8768,0.0000000
5483.6998,0.0000000
5484.5229,0.0000000
5485.3462,0.0000000
5486.1695,0.0000000
5486.9930,0.0000000
5487.8166,0.0000000
5488.6404,0.0000000
5489.4643,0.0000000
5490.2882,0.0000000
5491.1124,0.0000000
5491.9366,0.0000000
5492.7610,0.0000000
5493.5854,0.0000000
5494.4100,0.0000000
5495.2348,0.0000000
5496.0596,0.0000000
5496.8846,0.0000000
5497.7097,0.0000000
5498.5349,0.0000000
5499.3603,0.0000000
5500.1858,0.0000000
5501.0114,0.0000000
5501.8371,0.0000000
5502.6629,0.0000000
5503.4889,0.0000000
5504.3150,0.0000000
5505.1412,0.0000000
5505.9676,0.0000000
5506.7940,0.0000000
5507.6206,0.0000000
5508.4473,0.0000000
5509.2742,0.0000000
5510.1011,0.0000000
5510.9282,0.0000000
5511.7554,0.0000000
5512.5828,0.0000000
5513.4102,0.0000000
5514.2378,0.0000000
5515.0655,0.0000000
5515.8934,0.0000000
5516.7213,0.0000000
5517.5494,0.0000000
5518.3776,0.0000000
5519.2059,0.0000000
5520.0344,0.0000000
5520.8630,0.0000000
5521.6917,0.0000000
5522.5205,0.0000000
5523.3495,0.0000000
5524.1785,0.0000000
5525.0077,0.0000000
5525.8371,0.0000000
5526.6665,0.0000000
5527.4961,0.0000000
5528.3258,0.0000000
5529.1556,0.0000000
5529.9855,0.0000000
5530.8156,0.0000000
5531.6458,0.0000000
5532.4761,0.0000000
5533.3066,0.0000000
5534.1372,0.0000000
5534.9678,0.0000000
5535.7987,0.0000000
5536.6296,0.0000000
5537.4607,0.0000000
5538.2919,0.0000000
5539.1232,0.0000000
5539.9546,0.0000000
5540.7862,0.0000000
5541.6179,0.0000000
5542.4497,0.0000000
5543.2817,0.0000000
5544.1137,0.0000000
5544.9459,0.0000000
5545.7782,0.0000000
5546.6107,0.0000000
5547.4432,0.0000000
5548.2759,0.0000000
5549.1088,0.0000000
5549.9417,0.0000000
5550.7748,0.0000000
5551.6080,0.0000000
5552.4413,0.0000000
5553.2747,0.0000000
5554.1083,0.0000000
5554.9420,0.0000000
5555.7758,0.0000000
5556.6097,0.0000000
5557.4438,0.0000000
5558.2780,0.0000000
5559.1123,0.0000000
5559.9468,0.0000000
5560.7813,0.0000000
5561.6160,0.0000000
5562.4509,0.0000000
5563.2858,0.0000000
5564.1209,0.0000000
5564.9561,0.0000000
5565.7914,0.0000000
5566.6268,0.0000000
5567.4624,0.0000000
5568.2981,0.0000000
5569.1339,0.0000000
5569.9699,0.0000000
5570.8059,0.0000000
5571.6421,0.0000000
5572.4785,0.0000000
5573.3149,0.0000000
5574.1515,0.0000000
5574.9882,0.0000000
5575.8250,0.0000000
5576.6620,0.0000000
5577.4991,0.0000000
5578.3363,0.0000000
5579.1736,0.0000000
5580.0110,0.0000000
5580.8486,0.0000000
5581.6863,0.0000000
5582.5242,0.0000000
5583.3621,0.0000000
5584.2002,0.0000000
5585.0384,0.0000000
5585.8768,0.0000000
5586.7152,0.0000000
5587.5538,0.0000000
5588.3925,0.0000000
5589.2314,0.0000000
5590.0703,0.0000000
5590.9094,0.0000000
5591.7486,0.0000000
5592.5880,0.0000000
5593.4274,0.0000000
5594.2670,0.0000000
5595.1068,0.0000000
5595.9466,0.0000000
5596.7866,0.0000000
5597.6267,0.0000000
5598.4669,0.0000000
5599.3073,0.0000000
5600.1477,0.0000000
5600.9883,0.0000000
5601.8291,0.0000000
5602.6699,0.0000000
5603.5109,0.0000000
5604.3520,0.0000000
5605.1932,0.0000000
5606.0346,0.0000000
5606.8761,0.0000000
5607.7177,0.0000000
5608.5594,0.0000000
5609.4013,0.0000000
5610.2433,0.0000000
5611.0854,0.0000000
5611.9277,0.0000000
5612.7700,0.0000000
5613.6125,0.0000000
5614.4552,0.0000000
5615.2979,0.0000000
5616.1408,0.0000000
5616.9838,0.0000000
5617.8269,0.0000000
5618.6702,0.0000000
5619.5136,0.0000000
5620.3571,0.0000000
5621.2007,0.0000000
5622.0445,0.0000000
5622.8884,0.0000000
5623.7324,0.0000000
5624.5765,0.0000000
5625.4208,0.0000000
5626.2652,0.0000000
5627.1097,0.0000000
5627.9544,0.0000000
5628.7992,0.0000000
5629.6441,0.0000000
5630.4891,0.0000000
5631.3343,0.0000000
5632.1795,0.0000000
5633.0249,0.0000000
5633.8705,0.0000000
5634.7162,0.0000000
5635.5619,0.0000000
5636.4079,0.0000000
5637.2539,0.0000000
5638.1001,0.0000000
5638.9464,0.0000000
5639.7928,0.0000000
5640.6394,0.0000000
5641.4860,0.0000000
5642.3329,0.0000000
5643.1798,0.0000000
5644.0269,0.0000000
5644.8740,0.0000000
5645.7214,0.0000000
5646.5688,0.0000000
5647.4164,0.0000000
5648.2641,0.0000000
5649.1119,0.0000000
5649.9599,0.0000000
5650.8079,0.0000000
5651.6561,0.0000000
5652.5045,0.0000000
5653.3529,0.0000000
5654.2015,0.0000000
5655.0503,0.0000000
5655.8991,0.0000000
5656.7481,0.0000000
5657.5972,0.0000000
5658.4464,0.0000000
5659.2957,0.0000000
5660.1452,0.0000000
5660.9948,0.0000000
5661.8446,0.0000000
5662.6944,0.0000000
5663.5444,0.0000000
5664.3946,0.0000000
5665.2448,0.0000000
5666.0952,0.0000000
5666.9457,0.0000000
5667.7963,0.0000000
5668.6471,0.0000000
5669.4980,0.0000000
5670.3490,0.0000000
5671.2001,0.0000000
5672.0514,0.0000000
5672.9028,0.0000000
5673.7543,0.0000000
5674.6060,0.0000000
5675.4577,0.0000000
5676.3096,0.0000000
5677.1617,0.0000000
5678.0138,0.0000000
5678.8661,0.0000000
5679.7186,0.0000000
5680.5711,0.0000000
5681.4238,0.0000000
5682.2766,0.0000000
5683.1295,0.0000000
5683.9826,0.0000000
5684.8358,0.0000000
5685.6891,0.0000000
5686.5425,0.0000000
5687.3961,0.0000000
5688.2498,0.0000000
5689.1036,0.0000000
5689.9576,0.0000000
5690.8117,0.0000000
5691.6659,0.0000000
5692.5202,0.0000000
5693.3747,0.0000000
5694.2293,0.0000000
5695.0840,0.0000000
5695.9389,0.0000000
5696.7938,0.0000000
5697.6489,0.0000000
5698.5042,0.0000000
5699.3596,0.0000000
